transaction_id,policy_id,premium_month,premium_due,premium_paid,payment_status,payment_date,source_file,load_timestamp
TXN00004058,POL000553,2025-08-01,342.86,342.86,Paid,2025-08-05,premiums.csv,2026-09-03 13:30:17
TXN00004059,POL000553,2025-09-01,342.86,342.86,Paid,2025-09-06,premiums.csv,2026-09-03 13:30:17
TXN00004060,POL000553,2025-10-01,342.86,342.86,Paid,2025-10-04,premiums.csv,2026-09-03 13:30:17
TXN00004061,POL000553,2025-11-01,342.86,342.86,Paid,2025-11-04,premiums.csv,2026-09-03 13:30:17
TXN00004062,POL000553,2025-12-01,342.86,342.86,Paid,2025-12-05,premiums.csv,2026-09-03 13:30:17
TXN00004063,POL000553,2026-01-01,342.86,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004064,POL000553,2026-02-01,342.86,342.86,Paid,2026-02-04,premiums.csv,2026-09-03 13:30:17
TXN00004065,POL000553,2026-03-01,342.86,342.86,Paid,2026-03-09,premiums.csv,2026-09-03 13:30:17
TXN00004066,POL000553,2026-04-01,342.86,342.86,Paid,2026-04-07,premiums.csv,2026-09-03 13:30:17
TXN00004067,POL000553,2026-05-01,342.86,342.86,Paid,2026-05-05,premiums.csv,2026-09-03 13:30:17
TXN00004068,POL000553,2026-06-01,342.86,342.86,Paid,2026-06-06,premiums.csv,2026-09-03 13:30:17
TXN00004069,POL000554,2025-08-01,44.5,44.5,Paid,2025-08-07,premiums.csv,2026-09-03 13:30:17
TXN00004070,POL000554,2025-09-01,44.5,44.5,Paid,2025-09-08,premiums.csv,2026-09-03 13:30:17
TXN00004071,POL000554,2025-10-01,44.5,44.5,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004072,POL000554,2025-11-01,44.5,44.5,Paid,2025-11-03,premiums.csv,2026-09-03 13:30:17
TXN00004073,POL000554,2025-12-01,44.5,44.5,Paid,2025-12-02,premiums.csv,2026-09-03 13:30:17
TXN00004074,POL000554,2026-01-01,44.5,44.5,Paid,2026-01-05,premiums.csv,2026-09-03 13:30:17
TXN00004075,POL000554,2026-02-01,44.5,44.5,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004076,POL000554,2026-03-01,44.5,44.5,Paid,2026-03-05,premiums.csv,2026-09-03 13:30:17
TXN00004077,POL000554,2026-04-01,44.5,44.5,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004078,POL000554,2026-05-01,44.5,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004079,POL000554,2026-06-01,44.5,44.5,Paid,2026-06-08,premiums.csv,2026-09-03 13:30:17
TXN00004080,POL000555,2025-10-01,695.02,695.02,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004081,POL000555,2025-11-01,695.02,695.02,Paid,2025-11-04,premiums.csv,2026-09-03 13:30:17
TXN00004082,POL000555,2025-12-01,695.02,695.02,Paid,2025-12-06,premiums.csv,2026-09-03 13:30:17
TXN00004083,POL000555,2026-01-01,695.02,695.02,Paid,2026-01-08,premiums.csv,2026-09-03 13:30:17
TXN00004084,POL000555,2026-02-01,695.02,695.02,Paid,2026-02-06,premiums.csv,2026-09-03 13:30:17
TXN00004085,POL000555,2026-03-01,695.02,695.02,Paid,2026-03-04,premiums.csv,2026-09-03 13:30:17
TXN00004086,POL000555,2026-04-01,695.02,695.02,Paid,2026-04-02,premiums.csv,2026-09-03 13:30:17
TXN00004087,POL000555,2026-05-01,695.02,695.02,Paid,2026-05-04,premiums.csv,2026-09-03 13:30:17
TXN00004088,POL000555,2026-06-01,695.02,695.02,Paid,2026-06-02,premiums.csv,2026-09-03 13:30:17
TXN00004089,POL000556,2026-02-01,885.92,885.92,Paid,2026-02-04,premiums.csv,2026-09-03 13:30:17
TXN00004090,POL000556,2026-03-01,885.92,885.92,Paid,2026-03-09,premiums.csv,2026-09-03 13:30:17
TXN00004091,POL000556,2026-04-01,885.92,885.92,Paid,2026-04-07,premiums.csv,2026-09-03 13:30:17
TXN00004092,POL000556,2026-05-01,885.92,885.92,Paid,2026-05-09,premiums.csv,2026-09-03 13:30:17
TXN00004093,POL000556,2026-06-01,885.92,885.92,Paid,2026-06-03,premiums.csv,2026-09-03 13:30:17
TXN00004094,POL000557,2025-07-01,414.4,414.4,Paid,2025-07-05,premiums.csv,2026-09-03 13:30:17
TXN00004095,POL000557,2025-08-01,414.4,414.4,Paid,2025-08-04,premiums.csv,2026-09-03 13:30:17
TXN00004096,POL000557,2025-09-01,414.4,414.4,Paid,2025-09-05,premiums.csv,2026-09-03 13:30:17
TXN00004097,POL000557,2025-10-01,414.4,414.4,Paid,2025-10-07,premiums.csv,2026-09-03 13:30:17
TXN00004098,POL000557,2025-11-01,414.4,414.4,Paid,2025-11-06,premiums.csv,2026-09-03 13:30:17
TXN00004099,POL000557,2025-12-01,414.4,414.4,Paid,2025-12-05,premiums.csv,2026-09-03 13:30:17
TXN00004100,POL000557,2026-01-01,414.4,207.2,Partial,2026-01-04,premiums.csv,2026-09-03 13:30:17
TXN00004101,POL000557,2026-02-01,414.4,414.4,Paid,2026-02-03,premiums.csv,2026-09-03 13:30:17
TXN00004102,POL000558,2025-11-01,1235.52,1235.52,Paid,2025-11-03,premiums.csv,2026-09-03 13:30:17
TXN00004103,POL000558,2025-12-01,1235.52,1235.52,Paid,2025-12-08,premiums.csv,2026-09-03 13:30:17
TXN00004104,POL000558,2026-01-01,1235.52,1235.52,Paid,2026-01-06,premiums.csv,2026-09-03 13:30:17
TXN00004105,POL000558,2026-02-01,1235.52,1235.52,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004106,POL000558,2026-03-01,1235.52,1235.52,Paid,2026-03-06,premiums.csv,2026-09-03 13:30:17
TXN00004107,POL000558,2026-04-01,1235.52,1235.52,Paid,2026-04-05,premiums.csv,2026-09-03 13:30:17
TXN00004108,POL000558,2026-05-01,1235.52,1235.52,Paid,2026-05-08,premiums.csv,2026-09-03 13:30:17
TXN00004109,POL000558,2026-06-01,1235.52,617.76,Partial,2026-06-07,premiums.csv,2026-09-03 13:30:17
TXN00004110,POL000559,2025-07-01,44.5,44.5,Paid,2025-07-06,premiums.csv,2026-09-03 13:30:17
TXN00004111,POL000559,2025-08-01,44.5,44.5,Paid,2025-08-07,premiums.csv,2026-09-03 13:30:17
TXN00004112,POL000559,2025-09-01,44.5,44.5,Paid,2025-09-08,premiums.csv,2026-09-03 13:30:17
TXN00004113,POL000559,2025-10-01,44.5,44.5,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004114,POL000559,2025-11-01,44.5,44.5,Paid,2025-11-08,premiums.csv,2026-09-03 13:30:17
TXN00004115,POL000559,2025-12-01,44.5,44.5,Paid,2025-12-08,premiums.csv,2026-09-03 13:30:17
TXN00004116,POL000559,2026-01-01,44.5,44.5,Paid,2026-01-09,premiums.csv,2026-09-03 13:30:17
TXN00004117,POL000559,2026-02-01,44.5,44.5,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004118,POL000560,2025-11-01,133.5,133.5,Paid,2025-11-02,premiums.csv,2026-09-03 13:30:17
TXN00004119,POL000560,2025-12-01,133.5,133.5,Paid,2025-12-02,premiums.csv,2026-09-03 13:30:17
TXN00004120,POL000560,2026-01-01,133.5,133.5,Paid,2026-01-07,premiums.csv,2026-09-03 13:30:17
TXN00004121,POL000560,2026-02-01,133.5,133.5,Paid,2026-02-06,premiums.csv,2026-09-03 13:30:17
TXN00004122,POL000560,2026-03-01,133.5,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004123,POL000560,2026-04-01,133.5,133.5,Paid,2026-04-05,premiums.csv,2026-09-03 13:30:17
TXN00004124,POL000560,2026-05-01,133.5,133.5,Paid,2026-05-07,premiums.csv,2026-09-03 13:30:17
TXN00004125,POL000560,2026-06-01,133.5,133.5,Paid,2026-06-04,premiums.csv,2026-09-03 13:30:17
TXN00004126,POL000561,2025-10-01,645.42,645.42,Paid,2025-10-04,premiums.csv,2026-09-03 13:30:17
TXN00004127,POL000561,2025-11-01,645.42,645.42,Paid,2025-11-06,premiums.csv,2026-09-03 13:30:17
TXN00004128,POL000561,2025-12-01,645.42,645.42,Paid,2025-12-09,premiums.csv,2026-09-03 13:30:17
TXN00004129,POL000561,2026-01-01,645.42,645.42,Paid,2026-01-07,premiums.csv,2026-09-03 13:30:17
TXN00004130,POL000561,2026-02-01,645.42,322.71,Partial,2026-02-06,premiums.csv,2026-09-03 13:30:17
TXN00004131,POL000561,2026-03-01,645.42,645.42,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004132,POL000561,2026-04-01,645.42,645.42,Paid,2026-04-08,premiums.csv,2026-09-03 13:30:17
TXN00004133,POL000561,2026-05-01,645.42,645.42,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004134,POL000561,2026-06-01,645.42,645.42,Paid,2026-06-09,premiums.csv,2026-09-03 13:30:17
TXN00004135,POL000562,2026-01-01,429.0,429.0,Paid,2026-01-06,premiums.csv,2026-09-03 13:30:17
TXN00004136,POL000562,2026-02-01,429.0,429.0,Paid,2026-02-07,premiums.csv,2026-09-03 13:30:17
TXN00004137,POL000562,2026-03-01,429.0,429.0,Paid,2026-03-02,premiums.csv,2026-09-03 13:30:17
TXN00004138,POL000562,2026-04-01,429.0,429.0,Paid,2026-04-08,premiums.csv,2026-09-03 13:30:17
TXN00004139,POL000562,2026-05-01,429.0,429.0,Paid,2026-05-08,premiums.csv,2026-09-03 13:30:17
TXN00004140,POL000562,2026-06-01,429.0,429.0,Paid,2026-06-06,premiums.csv,2026-09-03 13:30:17
TXN00004141,POL000563,2026-02-01,682.85,682.85,Paid,2026-02-07,premiums.csv,2026-09-03 13:30:17
TXN00004142,POL000563,2026-03-01,682.85,682.85,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004143,POL000563,2026-04-01,682.85,682.85,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004144,POL000564,2026-02-01,315.84,315.84,Paid,2026-02-04,premiums.csv,2026-09-03 13:30:17
TXN00004145,POL000564,2026-03-01,315.84,315.84,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004146,POL000564,2026-04-01,315.84,315.84,Paid,2026-04-02,premiums.csv,2026-09-03 13:30:17
TXN00004147,POL000564,2026-05-01,315.84,315.84,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004148,POL000564,2026-06-01,315.84,315.84,Paid,2026-06-02,premiums.csv,2026-09-03 13:30:17
TXN00004149,POL000565,2025-08-01,178.0,178.0,Paid,2025-08-09,premiums.csv,2026-09-03 13:30:17
TXN00004150,POL000565,2025-09-01,178.0,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004151,POL000565,2025-10-01,178.0,178.0,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004152,POL000565,2025-11-01,178.0,178.0,Paid,2025-11-07,premiums.csv,2026-09-03 13:30:17
TXN00004153,POL000565,2025-12-01,178.0,178.0,Paid,2025-12-05,premiums.csv,2026-09-03 13:30:17
TXN00004154,POL000565,2026-01-01,178.0,178.0,Paid,2026-01-07,premiums.csv,2026-09-03 13:30:17
TXN00004155,POL000565,2026-02-01,178.0,178.0,Paid,2026-02-08,premiums.csv,2026-09-03 13:30:17
TXN00004156,POL000565,2026-03-01,178.0,178.0,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004157,POL000565,2026-04-01,178.0,178.0,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004158,POL000565,2026-05-01,178.0,178.0,Paid,2026-05-02,premiums.csv,2026-09-03 13:30:17
TXN00004159,POL000565,2026-06-01,178.0,178.0,Paid,2026-06-03,premiums.csv,2026-09-03 13:30:17
TXN00004160,POL000566,2026-03-01,581.63,581.63,Paid,2026-03-09,premiums.csv,2026-09-03 13:30:17
TXN00004161,POL000566,2026-04-01,581.63,581.63,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004162,POL000566,2026-05-01,581.63,581.63,Paid,2026-05-07,premiums.csv,2026-09-03 13:30:17
TXN00004163,POL000566,2026-06-01,581.63,581.63,Paid,2026-06-04,premiums.csv,2026-09-03 13:30:17
TXN00004164,POL000567,2026-02-01,497.86,497.86,Paid,2026-02-03,premiums.csv,2026-09-03 13:30:17
TXN00004165,POL000567,2026-03-01,497.86,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004166,POL000567,2026-04-01,497.86,497.86,Paid,2026-04-02,premiums.csv,2026-09-03 13:30:17
TXN00004167,POL000567,2026-05-01,497.86,497.86,Paid,2026-05-02,premiums.csv,2026-09-03 13:30:17
TXN00004168,POL000567,2026-06-01,497.86,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004169,POL000568,2025-10-01,208.8,208.8,Paid,2025-10-04,premiums.csv,2026-09-03 13:30:17
TXN00004170,POL000568,2025-11-01,208.8,208.8,Paid,2025-11-03,premiums.csv,2026-09-03 13:30:17
TXN00004171,POL000568,2025-12-01,208.8,208.8,Paid,2025-12-05,premiums.csv,2026-09-03 13:30:17
TXN00004172,POL000568,2026-01-01,208.8,208.8,Paid,2026-01-05,premiums.csv,2026-09-03 13:30:17
TXN00004173,POL000568,2026-02-01,208.8,208.8,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004174,POL000568,2026-03-01,208.8,208.8,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004175,POL000568,2026-04-01,208.8,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004176,POL000568,2026-05-01,208.8,208.8,Paid,2026-05-02,premiums.csv,2026-09-03 13:30:17
TXN00004177,POL000568,2026-06-01,208.8,208.8,Paid,2026-06-05,premiums.csv,2026-09-03 13:30:17
TXN00004178,POL000569,2025-11-01,441.54,441.54,Paid,2025-11-07,premiums.csv,2026-09-03 13:30:17
TXN00004179,POL000569,2025-12-01,441.54,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004180,POL000569,2026-01-01,441.54,441.54,Paid,2026-01-06,premiums.csv,2026-09-03 13:30:17
TXN00004181,POL000569,2026-02-01,441.54,441.54,Paid,2026-02-09,premiums.csv,2026-09-03 13:30:17
TXN00004182,POL000569,2026-03-01,441.54,441.54,Paid,2026-03-07,premiums.csv,2026-09-03 13:30:17
TXN00004183,POL000569,2026-04-01,441.54,441.54,Paid,2026-04-04,premiums.csv,2026-09-03 13:30:17
TXN00004184,POL000569,2026-05-01,441.54,441.54,Paid,2026-05-04,premiums.csv,2026-09-03 13:30:17
TXN00004185,POL000569,2026-06-01,441.54,441.54,Paid,2026-06-04,premiums.csv,2026-09-03 13:30:17
TXN00004186,POL000570,2025-08-01,376.81,376.81,Paid,2025-08-04,premiums.csv,2026-09-03 13:30:17
TXN00004187,POL000570,2025-09-01,376.81,376.81,Paid,2025-09-06,premiums.csv,2026-09-03 13:30:17
TXN00004188,POL000570,2025-10-01,376.81,376.81,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004189,POL000570,2025-11-01,376.81,376.81,Paid,2025-11-02,premiums.csv,2026-09-03 13:30:17
TXN00004190,POL000570,2025-12-01,376.81,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004191,POL000570,2026-01-01,376.81,376.81,Paid,2026-01-03,premiums.csv,2026-09-03 13:30:17
TXN00004192,POL000570,2026-02-01,376.81,376.81,Paid,2026-02-09,premiums.csv,2026-09-03 13:30:17
TXN00004193,POL000570,2026-03-01,376.81,376.81,Paid,2026-03-02,premiums.csv,2026-09-03 13:30:17
TXN00004194,POL000570,2026-04-01,376.81,376.81,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004195,POL000570,2026-05-01,376.81,376.81,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004196,POL000570,2026-06-01,376.81,376.81,Paid,2026-06-09,premiums.csv,2026-09-03 13:30:17
TXN00004197,POL000571,2026-01-01,111.75,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004198,POL000571,2026-02-01,111.75,111.75,Paid,2026-02-09,premiums.csv,2026-09-03 13:30:17
TXN00004199,POL000571,2026-03-01,111.75,111.75,Paid,2026-03-06,premiums.csv,2026-09-03 13:30:17
TXN00004200,POL000571,2026-04-01,111.75,111.75,Paid,2026-04-09,premiums.csv,2026-09-03 13:30:17
TXN00004201,POL000571,2026-05-01,111.75,111.75,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004202,POL000571,2026-06-01,111.75,111.75,Paid,2026-06-08,premiums.csv,2026-09-03 13:30:17
TXN00004203,POL000572,2025-07-01,1018.08,1018.08,Paid,2025-07-06,premiums.csv,2026-09-03 13:30:17
TXN00004204,POL000572,2025-08-01,1018.08,1018.08,Paid,2025-08-09,premiums.csv,2026-09-03 13:30:17
TXN00004205,POL000572,2025-09-01,1018.08,1018.08,Paid,2025-09-06,premiums.csv,2026-09-03 13:30:17
TXN00004206,POL000572,2025-10-01,1018.08,1018.08,Paid,2025-10-09,premiums.csv,2026-09-03 13:30:17
TXN00004207,POL000572,2025-11-01,1018.08,1018.08,Paid,2025-11-03,premiums.csv,2026-09-03 13:30:17
TXN00004208,POL000572,2025-12-01,1018.08,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004209,POL000572,2026-01-01,1018.08,1018.08,Paid,2026-01-03,premiums.csv,2026-09-03 13:30:17
TXN00004210,POL000572,2026-02-01,1018.08,1018.08,Paid,2026-02-03,premiums.csv,2026-09-03 13:30:17
TXN00004211,POL000572,2026-03-01,1018.08,509.04,Partial,2026-03-06,premiums.csv,2026-09-03 13:30:17
TXN00004212,POL000572,2026-04-01,1018.08,1018.08,Paid,2026-04-05,premiums.csv,2026-09-03 13:30:17
TXN00004213,POL000572,2026-05-01,1018.08,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004214,POL000572,2026-06-01,1018.08,1018.08,Paid,2026-06-06,premiums.csv,2026-09-03 13:30:17
TXN00004215,POL000573,2026-03-01,923.8,923.8,Paid,2026-03-07,premiums.csv,2026-09-03 13:30:17
TXN00004216,POL000573,2026-04-01,923.8,923.8,Paid,2026-04-09,premiums.csv,2026-09-03 13:30:17
TXN00004217,POL000573,2026-05-01,923.8,923.8,Paid,2026-05-07,premiums.csv,2026-09-03 13:30:17
TXN00004218,POL000573,2026-06-01,923.8,923.8,Paid,2026-06-07,premiums.csv,2026-09-03 13:30:17
TXN00004219,POL000574,2026-03-01,434.62,434.62,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004220,POL000574,2026-04-01,434.62,434.62,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004221,POL000574,2026-05-01,434.62,434.62,Paid,2026-05-04,premiums.csv,2026-09-03 13:30:17
TXN00004222,POL000574,2026-06-01,434.62,434.62,Paid,2026-06-03,premiums.csv,2026-09-03 13:30:17
TXN00004223,POL000575,2025-10-01,539.7,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004224,POL000575,2025-11-01,539.7,539.7,Paid,2025-11-06,premiums.csv,2026-09-03 13:30:17
TXN00004225,POL000575,2025-12-01,539.7,539.7,Paid,2025-12-06,premiums.csv,2026-09-03 13:30:17
TXN00004226,POL000575,2026-01-01,539.7,539.7,Paid,2026-01-09,premiums.csv,2026-09-03 13:30:17
TXN00004227,POL000575,2026-02-01,539.7,539.7,Paid,2026-02-07,premiums.csv,2026-09-03 13:30:17
TXN00004228,POL000575,2026-03-01,539.7,539.7,Paid,2026-03-06,premiums.csv,2026-09-03 13:30:17
TXN00004229,POL000575,2026-04-01,539.7,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004230,POL000575,2026-05-01,539.7,539.7,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004231,POL000575,2026-06-01,539.7,539.7,Paid,2026-06-03,premiums.csv,2026-09-03 13:30:17
TXN00004232,POL000576,2026-04-01,158.67,158.67,Paid,2026-04-02,premiums.csv,2026-09-03 13:30:17
TXN00004233,POL000576,2026-05-01,158.67,158.67,Paid,2026-05-05,premiums.csv,2026-09-03 13:30:17
TXN00004234,POL000576,2026-06-01,158.67,158.67,Paid,2026-06-03,premiums.csv,2026-09-03 13:30:17
TXN00004235,POL000577,2025-08-01,281.76,281.76,Paid,2025-08-02,premiums.csv,2026-09-03 13:30:17
TXN00004236,POL000577,2025-09-01,281.76,281.76,Paid,2025-09-06,premiums.csv,2026-09-03 13:30:17
TXN00004237,POL000577,2025-10-01,281.76,281.76,Paid,2025-10-05,premiums.csv,2026-09-03 13:30:17
TXN00004238,POL000577,2025-11-01,281.76,281.76,Paid,2025-11-07,premiums.csv,2026-09-03 13:30:17
TXN00004239,POL000577,2025-12-01,281.76,281.76,Paid,2025-12-06,premiums.csv,2026-09-03 13:30:17
TXN00004240,POL000577,2026-01-01,281.76,281.76,Paid,2026-01-02,premiums.csv,2026-09-03 13:30:17
TXN00004241,POL000577,2026-02-01,281.76,281.76,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004242,POL000577,2026-03-01,281.76,281.76,Paid,2026-03-06,premiums.csv,2026-09-03 13:30:17
TXN00004243,POL000577,2026-04-01,281.76,281.76,Paid,2026-04-05,premiums.csv,2026-09-03 13:30:17
TXN00004244,POL000577,2026-05-01,281.76,281.76,Paid,2026-05-08,premiums.csv,2026-09-03 13:30:17
TXN00004245,POL000577,2026-06-01,281.76,281.76,Paid,2026-06-09,premiums.csv,2026-09-03 13:30:17
TXN00004246,POL000578,2025-11-01,79.33,79.33,Paid,2025-11-02,premiums.csv,2026-09-03 13:30:17
TXN00004247,POL000578,2025-12-01,79.33,79.33,Paid,2025-12-04,premiums.csv,2026-09-03 13:30:17
TXN00004248,POL000578,2026-01-01,79.33,79.33,Paid,2026-01-07,premiums.csv,2026-09-03 13:30:17
TXN00004249,POL000578,2026-02-01,79.33,79.33,Paid,2026-02-03,premiums.csv,2026-09-03 13:30:17
TXN00004250,POL000578,2026-03-01,79.33,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004251,POL000578,2026-04-01,79.33,79.33,Paid,2026-04-02,premiums.csv,2026-09-03 13:30:17
TXN00004252,POL000578,2026-05-01,79.33,79.33,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004253,POL000578,2026-06-01,79.33,79.33,Paid,2026-06-07,premiums.csv,2026-09-03 13:30:17
TXN00004254,POL000579,2026-02-01,44.5,44.5,Paid,2026-02-02,premiums.csv,2026-09-03 13:30:17
TXN00004255,POL000579,2026-03-01,44.5,44.5,Paid,2026-03-04,premiums.csv,2026-09-03 13:30:17
TXN00004256,POL000579,2026-04-01,44.5,44.5,Paid,2026-04-05,premiums.csv,2026-09-03 13:30:17
TXN00004257,POL000579,2026-05-01,44.5,44.5,Paid,2026-05-09,premiums.csv,2026-09-03 13:30:17
TXN00004258,POL000580,2025-12-01,263.62,263.62,Paid,2025-12-08,premiums.csv,2026-09-03 13:30:17
TXN00004259,POL000580,2026-01-01,263.62,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004260,POL000580,2026-02-01,263.62,263.62,Paid,2026-02-08,premiums.csv,2026-09-03 13:30:17
TXN00004261,POL000580,2026-03-01,263.62,263.62,Paid,2026-03-02,premiums.csv,2026-09-03 13:30:17
TXN00004262,POL000580,2026-04-01,263.62,263.62,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004263,POL000580,2026-05-01,263.62,263.62,Paid,2026-05-09,premiums.csv,2026-09-03 13:30:17
TXN00004264,POL000580,2026-06-01,263.62,197.72,Partial,2026-06-05,premiums.csv,2026-09-03 13:30:17
TXN00004265,POL000581,2025-11-01,546.22,546.22,Paid,2025-11-02,premiums.csv,2026-09-03 13:30:17
TXN00004266,POL000581,2025-12-01,546.22,546.22,Paid,2025-12-09,premiums.csv,2026-09-03 13:30:17
TXN00004267,POL000581,2026-01-01,546.22,546.22,Paid,2026-01-08,premiums.csv,2026-09-03 13:30:17
TXN00004268,POL000581,2026-02-01,546.22,546.22,Paid,2026-02-05,premiums.csv,2026-09-03 13:30:17
TXN00004269,POL000581,2026-03-01,546.22,546.22,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004270,POL000581,2026-04-01,546.22,546.22,Paid,2026-04-06,premiums.csv,2026-09-03 13:30:17
TXN00004271,POL000581,2026-05-01,546.22,546.22,Paid,2026-05-02,premiums.csv,2026-09-03 13:30:17
TXN00004272,POL000581,2026-06-01,546.22,546.22,Paid,2026-06-05,premiums.csv,2026-09-03 13:30:17
TXN00004273,POL000582,2026-04-01,328.02,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004274,POL000582,2026-05-01,328.02,328.02,Paid,2026-05-04,premiums.csv,2026-09-03 13:30:17
TXN00004275,POL000582,2026-06-01,328.02,328.02,Paid,2026-06-02,premiums.csv,2026-09-03 13:30:17
TXN00004276,POL000583,2025-08-01,790.3,790.3,Paid,2025-08-04,premiums.csv,2026-09-03 13:30:17
TXN00004277,POL000583,2025-09-01,790.3,790.3,Paid,2025-09-08,premiums.csv,2026-09-03 13:30:17
TXN00004278,POL000583,2025-10-01,790.3,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004279,POL000583,2025-11-01,790.3,790.3,Paid,2025-11-05,premiums.csv,2026-09-03 13:30:17
TXN00004280,POL000583,2025-12-01,790.3,790.3,Paid,2025-12-07,premiums.csv,2026-09-03 13:30:17
TXN00004281,POL000583,2026-01-01,790.3,790.3,Paid,2026-01-04,premiums.csv,2026-09-03 13:30:17
TXN00004282,POL000583,2026-02-01,790.3,790.3,Paid,2026-02-09,premiums.csv,2026-09-03 13:30:17
TXN00004283,POL000583,2026-03-01,790.3,790.3,Paid,2026-03-02,premiums.csv,2026-09-03 13:30:17
TXN00004284,POL000583,2026-04-01,790.3,790.3,Paid,2026-04-09,premiums.csv,2026-09-03 13:30:17
TXN00004285,POL000583,2026-05-01,790.3,790.3,Paid,2026-05-06,premiums.csv,2026-09-03 13:30:17
TXN00004286,POL000583,2026-06-01,790.3,790.3,Paid,2026-06-09,premiums.csv,2026-09-03 13:30:17
TXN00004287,POL000584,2026-03-01,695.64,695.64,Paid,2026-03-08,premiums.csv,2026-09-03 13:30:17
TXN00004288,POL000584,2026-04-01,695.64,695.64,Paid,2026-04-09,premiums.csv,2026-09-03 13:30:17
TXN00004289,POL000584,2026-05-01,695.64,695.64,Paid,2026-05-07,premiums.csv,2026-09-03 13:30:17
TXN00004290,POL000584,2026-06-01,695.64,695.64,Paid,2026-06-07,premiums.csv,2026-09-03 13:30:17
TXN00004291,POL000585,2026-01-01,920.71,920.71,Paid,2026-01-02,premiums.csv,2026-09-03 13:30:17
TXN00004292,POL000585,2026-02-01,920.71,0.0,Failed,,premiums.csv,2026-09-03 13:30:17
TXN00004293,POL000585,2026-03-01,920.71,920.71,Paid,2026-03-04,premiums.csv,2026-09-03 13:30:17
TXN00004294,POL000585,2026-04-01,920.71,920.71,Paid,2026-04-08,premiums.csv,2026-09-03 13:30:17
TXN00004295,POL000585,2026-05-01,920.71,920.71,Paid,2026-05-08,premiums.csv,2026-09-03 13:30:17
TXN00004296,POL000585,2026-06-01,920.71,920.71,Paid,2026-06-07,premiums.csv,2026-09-03 13:30:17
TXN00004297,POL000586,2025-12-01,265.92,265.92,Paid,2025-12-06,premiums.csv,2026-09-03 13:30:17
TXN00004298,POL000586,2026-01-01,265.92,265.92,Paid,2026-01-08,premiums.csv,2026-09-03 13:30:17
